time, co2(ppm), temperature(C), rel_humidity(percent)
01-09-2023 13:15:43, 817, 20.08, 70.24
01-09-2023 13:15:48, 817, 20.08, 70.27
01-09-2023 13:15:53, 817, 20.08, 70.18
01-09-2023 13:15:58, 817, 20.09, 70.21
01-09-2023 13:16:03, 818, 20.09, 70.20
01-09-2023 13:16:08, 818, 20.07, 70.18
01-09-2023 13:16:13, 818, 20.09, 70.24
01-09-2023 13:16:18, 819, 20.09, 70.23
01-09-2023 13:16:23, 819, 20.08, 70.16
01-09-2023 13:16:28, 819, 20.09, 70.21
01-09-2023 13:16:33, 819, 20.10, 70.20
01-09-2023 13:16:38, 820, 20.07, 70.22
01-09-2023 13:16:43, 819, 20.09, 70.20
01-09-2023 13:16:48, 820, 20.08, 70.20
01-09-2023 13:16:53, 820, 20.09, 70.23
01-09-2023 13:16:58, 821, 20.07, 70.20
01-09-2023 13:17:03, 822, 20.09, 70.23
01-09-2023 13:17:08, 822, 20.08, 70.24
01-09-2023 13:17:13, 823, 20.07, 70.24
01-09-2023 13:17:18, 823, 20.08, 70.24
01-09-2023 13:17:23, 822, 20.05, 70.27
01-09-2023 13:17:28, 823, 20.08, 70.24
01-09-2023 13:17:33, 823, 20.07, 70.24
01-09-2023 13:17:38, 824, 20.11, 70.24
01-09-2023 13:17:43, 824, 20.09, 70.27
01-09-2023 13:17:48, 824, 20.09, 70.24
01-09-2023 13:17:53, 825, 20.08, 70.16
01-09-2023 13:17:58, 825, 20.08, 70.21
01-09-2023 13:18:03, 827, 20.09, 70.25
01-09-2023 13:18:08, 828, 20.09, 70.24
01-09-2023 13:18:13, 828, 20.09, 70.20
01-09-2023 13:18:18, 829, 20.09, 70.20
01-09-2023 13:18:23, 829, 20.09, 70.23
01-09-2023 13:18:28, 828, 20.11, 70.22
01-09-2023 13:18:34, 828, 20.10, 70.24
01-09-2023 13:18:39, 828, 20.10, 70.21
01-09-2023 13:18:44, 828, 20.12, 70.19
01-09-2023 13:18:49, 828, 20.09, 70.20
01-09-2023 13:18:54, 827, 20.11, 70.18
01-09-2023 13:18:59, 828, 20.09, 70.23
01-09-2023 13:19:04, 828, 20.10, 70.20
01-09-2023 13:19:09, 828, 20.10, 70.19
01-09-2023 13:19:14, 829, 20.08, 70.17
01-09-2023 13:19:19, 829, 20.10, 70.21
01-09-2023 13:19:24, 829, 20.11, 70.21
01-09-2023 13:19:29, 829, 20.10, 70.18
01-09-2023 13:19:34, 830, 20.08, 70.18
01-09-2023 13:19:39, 830, 20.10, 70.19
01-09-2023 13:19:44, 829, 20.08, 70.20
01-09-2023 13:19:49, 829, 20.10, 70.19
01-09-2023 13:19:54, 829, 20.10, 70.18
01-09-2023 13:19:59, 829, 20.09, 70.16
01-09-2023 13:20:04, 829, 20.10, 70.19
01-09-2023 13:20:09, 829, 20.10, 70.18
01-09-2023 13:20:14, 829, 20.10, 70.16
01-09-2023 13:20:19, 828, 20.09, 70.18
01-09-2023 13:20:24, 828, 20.11, 70.20
01-09-2023 13:20:29, 828, 20.09, 70.18
01-09-2023 13:20:34, 828, 20.09, 70.20
01-09-2023 13:20:39, 829, 20.08, 70.20
01-09-2023 13:20:44, 829, 20.09, 70.22
01-09-2023 13:20:49, 830, 20.10, 70.20
01-09-2023 13:20:54, 830, 20.09, 70.21
01-09-2023 13:20:59, 830, 20.10, 70.17
01-09-2023 13:21:04, 830, 20.09, 70.16
01-09-2023 13:21:09, 831, 20.09, 70.15
01-09-2023 13:21:14, 831, 20.09, 70.15
01-09-2023 13:21:19, 830, 20.10, 70.12
01-09-2023 13:21:24, 830, 20.08, 70.17
01-09-2023 13:21:29, 830, 20.11, 70.16
01-09-2023 13:21:34, 831, 20.09, 70.16
01-09-2023 13:21:39, 831, 20.10, 70.16
01-09-2023 13:21:44, 831, 20.10, 70.20
01-09-2023 13:21:49, 831, 20.10, 70.16
01-09-2023 13:21:54, 831, 20.09, 70.18
01-09-2023 13:21:59, 831, 20.09, 70.19
01-09-2023 13:22:04, 830, 20.09, 70.21
01-09-2023 13:22:09, 830, 20.10, 70.15
01-09-2023 13:22:14, 830, 20.09, 70.14
01-09-2023 13:22:19, 830, 20.09, 70.18
01-09-2023 13:22:24, 831, 20.10, 70.12
01-09-2023 13:22:29, 831, 20.13, 70.17
01-09-2023 13:22:34, 831, 20.12, 70.16
01-09-2023 13:22:39, 832, 20.09, 70.12
01-09-2023 13:22:44, 832, 20.09, 70.12
01-09-2023 13:22:49, 831, 20.10, 70.13
01-09-2023 13:22:54, 831, 20.10, 70.15
01-09-2023 13:22:59, 832, 20.10, 70.13
01-09-2023 13:23:04, 833, 20.10, 70.14
01-09-2023 13:23:09, 833, 20.12, 70.17
01-09-2023 13:23:14, 833, 20.08, 70.17
01-09-2023 13:23:19, 833, 20.08, 70.23
01-09-2023 13:23:24, 834, 20.09, 70.18
01-09-2023 13:23:29, 834, 20.10, 70.20
01-09-2023 13:23:34, 835, 20.10, 70.14
01-09-2023 13:23:39, 835, 20.12, 70.18
01-09-2023 13:23:44, 835, 20.12, 70.17
01-09-2023 13:23:49, 835, 20.10, 70.15
01-09-2023 13:23:54, 834, 20.10, 70.14
01-09-2023 13:23:59, 834, 20.11, 70.12
01-09-2023 13:24:04, 835, 20.11, 70.14
01-09-2023 13:24:09, 835, 20.12, 70.15
01-09-2023 13:24:14, 835, 20.11, 70.09
01-09-2023 13:24:19, 834, 20.12, 70.16
01-09-2023 13:24:24, 836, 20.11, 70.16
01-09-2023 13:24:29, 836, 20.09, 70.20
01-09-2023 13:24:34, 836, 20.10, 70.20
01-09-2023 13:24:39, 837, 20.10, 70.19
01-09-2023 13:24:44, 837, 20.09, 70.21
01-09-2023 13:24:49, 840, 20.11, 70.17
01-09-2023 13:24:54, 839, 20.11, 70.23
01-09-2023 13:24:59, 839, 20.09, 70.21
01-09-2023 13:25:04, 839, 20.09, 70.21
01-09-2023 13:25:09, 840, 20.10, 70.18
01-09-2023 13:25:14, 839, 20.11, 70.19
01-09-2023 13:25:19, 839, 20.10, 70.23
01-09-2023 13:25:24, 840, 20.09, 70.23
01-09-2023 13:25:29, 840, 20.11, 70.17
01-09-2023 13:25:34, 840, 20.10, 70.19
01-09-2023 13:25:39, 841, 20.10, 70.21
01-09-2023 13:25:44, 841, 20.09, 70.18
01-09-2023 13:25:49, 842, 20.11, 70.18
01-09-2023 13:25:54, 842, 20.10, 70.19
01-09-2023 13:25:59, 844, 20.11, 70.14
01-09-2023 13:26:04, 845, 20.08, 70.18
01-09-2023 13:26:09, 845, 20.11, 70.20
01-09-2023 13:26:14, 845, 20.13, 70.18
01-09-2023 13:26:19, 844, 20.10, 70.18
01-09-2023 13:26:24, 844, 20.10, 70.15
01-09-2023 13:26:29, 845, 20.12, 70.18
01-09-2023 13:26:34, 845, 20.13, 70.14
01-09-2023 13:26:39, 845, 20.12, 70.10
01-09-2023 13:26:44, 845, 20.12, 70.18
01-09-2023 13:26:49, 845, 20.12, 70.10
01-09-2023 13:26:54, 845, 20.13, 70.10
01-09-2023 13:26:59, 846, 20.11, 70.14
01-09-2023 13:27:04, 846, 20.10, 70.14
01-09-2023 13:27:09, 846, 20.13, 70.14
01-09-2023 13:27:14, 847, 20.13, 70.17
01-09-2023 13:27:19, 847, 20.13, 70.17
01-09-2023 13:27:24, 847, 20.12, 70.15
01-09-2023 13:27:29, 847, 20.12, 70.15
01-09-2023 13:27:34, 848, 20.11, 70.12
01-09-2023 13:27:39, 847, 20.13, 70.17
01-09-2023 13:27:44, 847, 20.11, 70.13
01-09-2023 13:27:49, 848, 20.13, 70.11
01-09-2023 13:27:54, 847, 20.11, 70.12
01-09-2023 13:27:59, 848, 20.11, 70.13
01-09-2023 13:28:04, 848, 20.08, 70.14
01-09-2023 13:28:09, 848, 20.10, 70.14
01-09-2023 13:28:14, 849, 20.11, 70.12
01-09-2023 13:28:19, 849, 20.09, 70.18
01-09-2023 13:28:24, 848, 20.10, 70.13
01-09-2023 13:28:29, 849, 20.10, 70.15
01-09-2023 13:28:34, 848, 20.11, 70.17
01-09-2023 13:28:39, 849, 20.11, 70.11
01-09-2023 13:28:44, 849, 20.10, 70.14
01-09-2023 13:28:49, 847, 20.11, 70.13
01-09-2023 13:28:54, 847, 20.13, 70.13
01-09-2023 13:28:59, 847, 20.12, 70.15
01-09-2023 13:29:04, 847, 20.12, 70.12
01-09-2023 13:29:09, 847, 20.13, 70.12
01-09-2023 13:29:14, 847, 20.12, 70.15
01-09-2023 13:29:19, 846, 20.12, 70.12
01-09-2023 13:29:24, 846, 20.12, 70.16
01-09-2023 13:29:29, 847, 20.12, 70.15
01-09-2023 13:29:34, 846, 20.11, 70.19
01-09-2023 13:29:39, 848, 20.12, 70.14
01-09-2023 13:29:44, 848, 20.14, 70.14
01-09-2023 13:29:49, 848, 20.12, 70.17
01-09-2023 13:29:54, 849, 20.14, 70.13
01-09-2023 13:29:59, 852, 20.11, 70.13
01-09-2023 13:30:04, 852, 20.12, 70.12
01-09-2023 13:30:09, 853, 20.13, 70.15
01-09-2023 13:30:14, 853, 20.13, 70.14
01-09-2023 13:30:19, 855, 20.12, 70.10
01-09-2023 13:30:24, 855, 20.13, 70.12
01-09-2023 13:30:29, 855, 20.13, 70.06
01-09-2023 13:30:34, 855, 20.13, 70.06
01-09-2023 13:30:39, 856, 20.14, 70.08
01-09-2023 13:30:44, 855, 20.12, 70.11
01-09-2023 13:30:49, 855, 20.14, 70.09
01-09-2023 13:30:54, 855, 20.15, 70.09
01-09-2023 13:30:59, 856, 20.13, 70.10
01-09-2023 13:31:04, 856, 20.12, 70.07
01-09-2023 13:31:09, 856, 20.13, 70.03
01-09-2023 13:31:14, 855, 20.13, 70.08
01-09-2023 13:31:19, 856, 20.12, 70.06
01-09-2023 13:31:24, 856, 20.16, 70.09
01-09-2023 13:31:29, 856, 20.14, 70.08
01-09-2023 13:31:34, 856, 20.14, 70.07
01-09-2023 13:31:39, 856, 20.12, 70.10
01-09-2023 13:31:44, 856, 20.13, 70.08
01-09-2023 13:31:49, 857, 20.13, 70.06
01-09-2023 13:31:54, 858, 20.13, 70.09
01-09-2023 13:31:59, 858, 20.14, 70.07
01-09-2023 13:32:04, 859, 20.12, 70.10
01-09-2023 13:32:09, 858, 20.13, 70.09
01-09-2023 13:32:14, 859, 20.13, 70.04
01-09-2023 13:32:19, 858, 20.12, 70.06
01-09-2023 13:32:24, 858, 20.14, 70.04
01-09-2023 13:32:29, 859, 20.13, 70.01
01-09-2023 13:32:34, 858, 20.15, 70.08
01-09-2023 13:32:39, 859, 20.13, 70.07
01-09-2023 13:32:44, 859, 20.14, 70.07
01-09-2023 13:32:49, 860, 20.14, 70.06
01-09-2023 13:32:54, 860, 20.12, 70.03
01-09-2023 13:32:59, 860, 20.14, 70.06
01-09-2023 13:33:04, 860, 20.14, 70.01
01-09-2023 13:33:09, 859, 20.13, 70.09
01-09-2023 13:33:14, 858, 20.16, 70.10
01-09-2023 13:33:19, 858, 20.14, 70.05
01-09-2023 13:33:24, 858, 20.15, 70.10
01-09-2023 13:33:29, 858, 20.14, 70.05
01-09-2023 13:33:34, 858, 20.14, 69.99
01-09-2023 13:33:39, 858, 20.16, 70.07
01-09-2023 13:33:44, 858, 20.13, 70.03
01-09-2023 13:33:49, 858, 20.16, 70.03
01-09-2023 13:33:54, 859, 20.14, 70.03
01-09-2023 13:33:59, 859, 20.13, 70.02
01-09-2023 13:34:04, 859, 20.14, 70.05
01-09-2023 13:34:09, 859, 20.14, 70.01
01-09-2023 13:34:14, 859, 20.13, 70.05
01-09-2023 13:34:19, 859, 20.12, 70.07
01-09-2023 13:34:24, 859, 20.18, 70.05
01-09-2023 13:34:29, 859, 20.13, 70.03
01-09-2023 13:34:35, 858, 20.14, 70.01
01-09-2023 13:34:40, 857, 20.15, 70.09
01-09-2023 13:34:45, 858, 20.15, 70.04
01-09-2023 13:34:50, 858, 20.15, 70.04
01-09-2023 13:34:55, 858, 20.16, 70.02
01-09-2023 13:35:00, 858, 20.16, 70.02
01-09-2023 13:35:05, 859, 20.17, 70.04
01-09-2023 13:35:10, 859, 20.16, 70.01
01-09-2023 13:35:15, 860, 20.18, 70.00
01-09-2023 13:35:20, 859, 20.18, 69.99
01-09-2023 13:35:25, 859, 20.16, 70.00
01-09-2023 13:35:30, 859, 20.18, 69.98
01-09-2023 13:35:35, 859, 20.18, 70.01
01-09-2023 13:35:40, 859, 20.17, 69.98
01-09-2023 13:35:45, 860, 20.16, 69.98
01-09-2023 13:35:50, 860, 20.16, 69.95
01-09-2023 13:35:55, 860, 20.17, 70.03
01-09-2023 13:36:00, 861, 20.17, 69.99
01-09-2023 13:36:05, 861, 20.17, 70.00
01-09-2023 13:36:10, 863, 20.15, 69.98
01-09-2023 13:36:15, 863, 20.17, 69.99
01-09-2023 13:36:20, 862, 20.16, 70.01
01-09-2023 13:36:25, 863, 20.16, 69.97
01-09-2023 13:36:30, 863, 20.16, 70.00
01-09-2023 13:36:35, 863, 20.15, 69.99
01-09-2023 13:36:40, 863, 20.17, 69.98
01-09-2023 13:36:45, 863, 20.16, 69.99
01-09-2023 13:36:50, 864, 20.18, 70.01
01-09-2023 13:36:55, 863, 20.16, 69.97
01-09-2023 13:37:00, 863, 20.19, 69.97
01-09-2023 13:37:05, 863, 20.18, 69.96
01-09-2023 13:37:10, 862, 20.18, 69.96
01-09-2023 13:37:15, 863, 20.16, 69.95
01-09-2023 13:37:20, 864, 20.15, 70.01
01-09-2023 13:37:25, 864, 20.19, 69.96
01-09-2023 13:37:30, 864, 20.15, 69.97
01-09-2023 13:37:35, 864, 20.17, 69.95
01-09-2023 13:37:40, 864, 20.16, 70.01
01-09-2023 13:37:45, 864, 20.19, 69.97
01-09-2023 13:37:50, 863, 20.16, 69.96
01-09-2023 13:37:55, 863, 20.18, 69.98
01-09-2023 13:38:00, 865, 20.18, 70.00
01-09-2023 13:38:05, 868, 20.18, 69.96
01-09-2023 13:38:10, 868, 20.16, 69.99
01-09-2023 13:38:15, 868, 20.18, 69.92
01-09-2023 13:38:20, 868, 20.18, 70.01
01-09-2023 13:38:25, 869, 20.15, 69.97
01-09-2023 13:38:30, 868, 20.16, 69.96
01-09-2023 13:38:35, 868, 20.16, 70.00
01-09-2023 13:38:40, 868, 20.19, 70.05
01-09-2023 13:38:45, 869, 20.14, 70.04
01-09-2023 13:38:50, 869, 20.16, 70.00
01-09-2023 13:38:55, 869, 20.16, 70.04
01-09-2023 13:39:00, 870, 20.15, 70.01
01-09-2023 13:39:05, 869, 20.14, 70.01
01-09-2023 13:39:10, 869, 20.14, 70.03
01-09-2023 13:39:15, 869, 20.15, 70.01
01-09-2023 13:39:20, 869, 20.18, 70.05
01-09-2023 13:39:25, 870, 20.16, 70.00
01-09-2023 13:39:30, 871, 20.18, 70.01
01-09-2023 13:39:35, 870, 20.15, 69.97
01-09-2023 13:39:40, 870, 20.16, 69.99
01-09-2023 13:39:45, 871, 20.17, 70.01
01-09-2023 13:39:50, 870, 20.14, 69.96
01-09-2023 13:39:55, 871, 20.17, 70.02
01-09-2023 13:40:00, 871, 20.16, 70.00
01-09-2023 13:40:05, 871, 20.16, 69.95
01-09-2023 13:40:10, 872, 20.16, 70.01
01-09-2023 13:40:15, 872, 20.16, 70.03
01-09-2023 13:40:20, 873, 20.17, 70.01
01-09-2023 13:40:25, 874, 20.16, 70.01
01-09-2023 13:40:30, 873, 20.16, 69.99
01-09-2023 13:40:35, 873, 20.14, 70.00
01-09-2023 13:40:40, 874, 20.16, 69.97
01-09-2023 13:40:45, 873, 20.17, 70.01
01-09-2023 13:40:50, 872, 20.17, 70.00
01-09-2023 13:40:55, 872, 20.18, 69.98
01-09-2023 13:41:00, 873, 20.16, 70.02
01-09-2023 13:41:05, 873, 20.16, 70.00
01-09-2023 13:41:10, 874, 20.14, 70.02
01-09-2023 13:41:15, 874, 20.14, 70.03
01-09-2023 13:41:20, 874, 20.16, 69.99
01-09-2023 13:41:25, 874, 20.17, 69.99
01-09-2023 13:41:30, 874, 20.16, 69.98
01-09-2023 13:41:35, 875, 20.18, 69.99
01-09-2023 13:41:40, 874, 20.17, 70.01
01-09-2023 13:41:45, 875, 20.18, 70.01
01-09-2023 13:41:50, 874, 20.19, 69.98
01-09-2023 13:41:55, 875, 20.18, 69.97
01-09-2023 13:42:00, 874, 20.16, 69.97
01-09-2023 13:42:05, 874, 20.18, 69.97
01-09-2023 13:42:10, 874, 20.16, 69.96
01-09-2023 13:42:15, 874, 20.18, 70.00
01-09-2023 13:42:20, 875, 20.19, 69.97
01-09-2023 13:42:25, 874, 20.18, 69.97
01-09-2023 13:42:30, 874, 20.16, 69.94
01-09-2023 13:42:35, 874, 20.16, 69.96
01-09-2023 13:42:40, 874, 20.17, 69.95
01-09-2023 13:42:45, 875, 20.18, 69.99
01-09-2023 13:42:50, 876, 20.18, 69.94
01-09-2023 13:42:55, 876, 20.18, 69.93
01-09-2023 13:43:00, 876, 20.16, 69.94
01-09-2023 13:43:05, 875, 20.18, 69.96
01-09-2023 13:43:10, 875, 20.18, 69.93
01-09-2023 13:43:15, 876, 20.19, 69.96
01-09-2023 13:43:20, 876, 20.18, 69.97
01-09-2023 13:43:25, 876, 20.18, 69.96
01-09-2023 13:43:30, 876, 20.18, 69.93
01-09-2023 13:43:35, 877, 20.21, 69.94
01-09-2023 13:43:40, 877, 20.20, 69.90
01-09-2023 13:43:45, 876, 20.20, 69.97
01-09-2023 13:43:50, 877, 20.18, 69.93
01-09-2023 13:43:55, 877, 20.18, 69.90
01-09-2023 13:44:00, 877, 20.19, 69.95
01-09-2023 13:44:05, 878, 20.20, 69.92
01-09-2023 13:44:10, 878, 20.18, 69.92
01-09-2023 13:44:15, 878, 20.22, 69.93
01-09-2023 13:44:20, 880, 20.20, 69.92
01-09-2023 13:44:25, 880, 20.19, 69.92
01-09-2023 13:44:30, 880, 20.22, 69.92
01-09-2023 13:44:35, 880, 20.21, 69.93
01-09-2023 13:44:40, 880, 20.20, 69.89
01-09-2023 13:44:45, 881, 20.18, 69.91
01-09-2023 13:44:50, 880, 20.20, 69.92
01-09-2023 13:44:55, 880, 20.19, 69.89
01-09-2023 13:45:00, 881, 20.18, 69.89
01-09-2023 13:45:05, 880, 20.19, 69.95
01-09-2023 13:45:10, 881, 20.21, 69.91
01-09-2023 13:45:15, 881, 20.19, 69.92
01-09-2023 13:45:20, 881, 20.19, 69.89
01-09-2023 13:45:25, 882, 20.19, 69.90
01-09-2023 13:45:30, 882, 20.19, 69.89
01-09-2023 13:45:35, 881, 20.20, 69.89
01-09-2023 13:45:40, 881, 20.20, 69.87
01-09-2023 13:45:45, 882, 20.20, 69.92
01-09-2023 13:45:50, 883, 20.19, 69.91
01-09-2023 13:45:55, 883, 20.19, 69.89
01-09-2023 13:46:00, 883, 20.20, 69.88
01-09-2023 13:46:05, 882, 20.21, 69.89
01-09-2023 13:46:10, 882, 20.20, 69.87
01-09-2023 13:46:15, 882, 20.19, 69.90
01-09-2023 13:46:20, 881, 20.21, 69.87
01-09-2023 13:46:25, 881, 20.20, 69.87
01-09-2023 13:46:30, 882, 20.20, 69.91
01-09-2023 13:46:35, 881, 20.20, 69.88
01-09-2023 13:46:40, 881, 20.22, 69.86
01-09-2023 13:46:45, 881, 20.22, 69.92
01-09-2023 13:46:50, 881, 20.22, 69.85
01-09-2023 13:46:55, 881, 20.20, 69.85
01-09-2023 13:47:00, 881, 20.21, 69.88
01-09-2023 13:47:05, 884, 20.21, 69.91
01-09-2023 13:47:10, 884, 20.18, 69.90
01-09-2023 13:47:15, 884, 20.21, 69.89
01-09-2023 13:47:20, 885, 20.19, 69.90
01-09-2023 13:47:25, 885, 20.19, 69.88
01-09-2023 13:47:30, 885, 20.20, 69.84
01-09-2023 13:47:35, 888, 20.19, 69.86
01-09-2023 13:47:40, 890, 20.19, 69.89
01-09-2023 13:47:45, 889, 20.21, 69.86
01-09-2023 13:47:50, 890, 20.21, 69.86
01-09-2023 13:47:55, 890, 20.23, 69.89
01-09-2023 13:48:00, 890, 20.21, 69.87
01-09-2023 13:48:05, 890, 20.22, 69.85
01-09-2023 13:48:10, 889, 20.21, 69.84
01-09-2023 13:48:15, 889, 20.21, 69.85
01-09-2023 13:48:20, 889, 20.20, 69.87
01-09-2023 13:48:25, 889, 20.20, 69.87
01-09-2023 13:48:30, 890, 20.20, 69.89
01-09-2023 13:48:35, 889, 20.22, 69.87
01-09-2023 13:48:40, 889, 20.18, 69.85
01-09-2023 13:48:45, 889, 20.20, 69.86
01-09-2023 13:48:50, 889, 20.22, 69.87
01-09-2023 13:48:56, 889, 20.22, 69.90
01-09-2023 13:49:01, 889, 20.21, 69.86
01-09-2023 13:49:06, 888, 20.20, 69.86
01-09-2023 13:49:11, 888, 20.21, 69.87
01-09-2023 13:49:16, 889, 20.19, 69.89
01-09-2023 13:49:21, 890, 20.19, 69.89
01-09-2023 13:49:26, 890, 20.19, 69.88
01-09-2023 13:49:31, 890, 20.21, 69.88
01-09-2023 13:49:36, 890, 20.20, 69.84
01-09-2023 13:49:41, 889, 20.21, 69.85
01-09-2023 13:49:46, 890, 20.19, 69.85
01-09-2023 13:49:51, 889, 20.20, 69.83
01-09-2023 13:49:56, 889, 20.22, 69.90
01-09-2023 13:50:01, 890, 20.21, 69.84
01-09-2023 13:50:06, 890, 20.21, 69.85
01-09-2023 13:50:11, 890, 20.19, 69.82
01-09-2023 13:50:16, 890, 20.20, 69.85
01-09-2023 13:50:21, 891, 20.23, 69.84
01-09-2023 13:50:26, 890, 20.23, 69.82
01-09-2023 13:50:31, 891, 20.22, 69.85
01-09-2023 13:50:36, 891, 20.23, 69.84
01-09-2023 13:50:41, 891, 20.22, 69.82
01-09-2023 13:50:46, 891, 20.21, 69.83
01-09-2023 13:50:51, 891, 20.22, 69.78
01-09-2023 13:50:56, 891, 20.22, 69.83
01-09-2023 13:51:01, 892, 20.22, 69.84
01-09-2023 13:51:06, 892, 20.20, 69.83
01-09-2023 13:51:11, 892, 20.21, 69.86
01-09-2023 13:51:16, 891, 20.20, 69.83
01-09-2023 13:51:21, 892, 20.19, 69.86
01-09-2023 13:51:26, 892, 20.21, 69.85
01-09-2023 13:51:31, 893, 20.22, 69.85
01-09-2023 13:51:36, 891, 20.23, 69.81
01-09-2023 13:51:41, 891, 20.22, 69.83
01-09-2023 13:51:46, 891, 20.21, 69.85
01-09-2023 13:51:51, 891, 20.21, 69.85
01-09-2023 13:51:56, 891, 20.21, 69.81
01-09-2023 13:52:01, 891, 20.22, 69.85
01-09-2023 13:52:06, 890, 20.22, 69.83
01-09-2023 13:52:11, 890, 20.22, 69.83
01-09-2023 13:52:16, 890, 20.20, 69.85
01-09-2023 13:52:21, 891, 20.22, 69.83
01-09-2023 13:52:26, 891, 20.21, 69.79
01-09-2023 13:52:31, 890, 20.22, 69.80
01-09-2023 13:52:36, 891, 20.21, 69.83
01-09-2023 13:52:41, 891, 20.21, 69.78
01-09-2023 13:52:46, 891, 20.22, 69.81
01-09-2023 13:52:51, 892, 20.23, 69.83
01-09-2023 13:52:56, 891, 20.22, 69.83
01-09-2023 13:53:01, 892, 20.22, 69.85
01-09-2023 13:53:06, 892, 20.24, 69.85
01-09-2023 13:53:11, 890, 20.22, 69.83
01-09-2023 13:53:16, 890, 20.22, 69.82
01-09-2023 13:53:21, 891, 20.21, 69.81
01-09-2023 13:53:26, 891, 20.22, 69.83
01-09-2023 13:53:31, 892, 20.21, 69.84
01-09-2023 13:53:36, 892, 20.22, 69.84
01-09-2023 13:53:41, 892, 20.22, 69.83
01-09-2023 13:53:46, 893, 20.23, 69.82
01-09-2023 13:53:51, 893, 20.20, 69.82
01-09-2023 13:53:56, 893, 20.22, 69.84
01-09-2023 13:54:01, 893, 20.23, 69.82
01-09-2023 13:54:06, 893, 20.23, 69.81
01-09-2023 13:54:11, 893, 20.22, 69.81
01-09-2023 13:54:16, 894, 20.21, 69.84
01-09-2023 13:54:21, 894, 20.21, 69.86
01-09-2023 13:54:26, 895, 20.21, 69.79
01-09-2023 13:54:31, 895, 20.21, 69.84
01-09-2023 13:54:36, 894, 20.24, 69.80
01-09-2023 13:54:41, 895, 20.22, 69.77
01-09-2023 13:54:46, 895, 20.24, 69.80
01-09-2023 13:54:51, 895, 20.20, 69.83
01-09-2023 13:54:56, 896, 20.23, 69.82
01-09-2023 13:55:01, 896, 20.21, 69.81
01-09-2023 13:55:06, 897, 20.23, 69.83
01-09-2023 13:55:11, 896, 20.24, 69.83
01-09-2023 13:55:16, 897, 20.22, 69.82
01-09-2023 13:55:21, 897, 20.21, 69.83
01-09-2023 13:55:26, 897, 20.20, 69.82
01-09-2023 13:55:31, 898, 20.22, 69.85
01-09-2023 13:55:36, 898, 20.22, 69.84
01-09-2023 13:55:41, 898, 20.20, 69.85
01-09-2023 13:55:46, 898, 20.21, 69.84
01-09-2023 13:55:51, 898, 20.22, 69.85
01-09-2023 13:55:56, 897, 20.21, 69.86
01-09-2023 13:56:01, 897, 20.22, 69.82
01-09-2023 13:56:06, 897, 20.22, 69.85
01-09-2023 13:56:11, 896, 20.23, 69.85
01-09-2023 13:56:16, 896, 20.23, 69.88
01-09-2023 13:56:21, 896, 20.21, 69.85
01-09-2023 13:56:26, 896, 20.22, 69.84
01-09-2023 13:56:31, 896, 20.21, 69.83
01-09-2023 13:56:36, 897, 20.23, 69.84
01-09-2023 13:56:41, 897, 20.21, 69.82
01-09-2023 13:56:46, 898, 20.24, 69.84
01-09-2023 13:56:51, 898, 20.23, 69.85
01-09-2023 13:56:56, 899, 20.23, 69.83
01-09-2023 13:57:01, 899, 20.21, 69.85
01-09-2023 13:57:06, 899, 20.24, 69.81
01-09-2023 13:57:11, 900, 20.24, 69.83
01-09-2023 13:57:16, 899, 20.24, 69.82
01-09-2023 13:57:21, 899, 20.23, 69.81
01-09-2023 13:57:26, 900, 20.24, 69.81
01-09-2023 13:57:31, 900, 20.22, 69.85
01-09-2023 13:57:36, 900, 20.24, 69.84
01-09-2023 13:57:41, 900, 20.22, 69.82
01-09-2023 13:57:46, 900, 20.24, 69.76
01-09-2023 13:57:51, 901, 20.23, 69.78
01-09-2023 13:57:56, 901, 20.22, 69.80
01-09-2023 13:58:01, 901, 20.24, 69.82
01-09-2023 13:58:06, 900, 20.21, 69.77
01-09-2023 13:58:11, 901, 20.24, 69.79
01-09-2023 13:58:16, 901, 20.21, 69.80
01-09-2023 13:58:21, 901, 20.24, 69.81
01-09-2023 13:58:26, 902, 20.23, 69.82
01-09-2023 13:58:31, 903, 20.23, 69.83
01-09-2023 13:58:36, 903, 20.21, 69.77
01-09-2023 13:58:41, 903, 20.24, 69.80
01-09-2023 13:58:46, 903, 20.23, 69.80
01-09-2023 13:58:51, 903, 20.25, 69.76
01-09-2023 13:58:56, 904, 20.24, 69.79
01-09-2023 13:59:01, 903, 20.24, 69.79
01-09-2023 13:59:06, 902, 20.22, 69.81
01-09-2023 13:59:11, 902, 20.23, 69.76
01-09-2023 13:59:16, 902, 20.22, 69.80
01-09-2023 13:59:21, 902, 20.25, 69.80
01-09-2023 13:59:26, 903, 20.21, 69.81
01-09-2023 13:59:31, 903, 20.24, 69.80
01-09-2023 13:59:36, 903, 20.25, 69.79
01-09-2023 13:59:41, 902, 20.25, 69.78
01-09-2023 13:59:46, 902, 20.25, 69.76
01-09-2023 13:59:51, 902, 20.25, 69.79
01-09-2023 13:59:56, 903, 20.25, 69.78
01-09-2023 14:00:01, 903, 20.24, 69.80
01-09-2023 14:00:06, 902, 20.22, 69.80
01-09-2023 14:00:11, 903, 20.26, 69.77
01-09-2023 14:00:16, 904, 20.26, 69.76
01-09-2023 14:00:21, 905, 20.25, 69.79
01-09-2023 14:00:26, 905, 20.26, 69.78
